replicate,attempt_id,n_sampled_group_draws,n_unique_sampled_groups,n_sampled_trials,n_genuine,n_impostor,x_vector_eer,x_vector_auc,x_vector_min_dcf,x_vector_cllr,x_vector_cllr_min,x_vector_calibration_loss,ecapa_tdnn_eer,ecapa_tdnn_auc,ecapa_tdnn_min_dcf,ecapa_tdnn_cllr,ecapa_tdnn_cllr_min,ecapa_tdnn_calibration_loss,difference_eer,difference_auc,difference_min_dcf,difference_cllr,difference_cllr_min,difference_calibration_loss
330,330,87,52,26880,14005,12875,0.17300963941449482,0.9092911089312763,0.3360782244898667,0.5674589394818753,0.5364655566571347,0.030993382824740623,0.05809708737864078,0.9871619664266923,0.11296026731091185,0.21315192114921755,0.2029972335618743,0.010154687587343253,0.11491255203585404,-0.077870857495416,0.22311795717895483,0.35430701833265776,0.3334683230952604,0.02083869523739737
331,331,87,54,23363,10722,12641,0.1418400443002927,0.9310322225250673,0.2789328023247885,0.5155465929495167,0.4779499341561233,0.037596658793393356,0.04928407562692825,0.9896984141620812,0.09653205481416036,0.19148020934839993,0.1816452809625237,0.00983492838587624,0.09255596867336446,-0.05866619163701381,0.18240074751062815,0.3240663836011167,0.2963046531935996,0.027761730407517116
332,332,87,51,24452,10713,13739,0.15383179314851114,0.9206449126953439,0.29770155236397733,0.5388486349252304,0.496957525287802,0.04189110963742837,0.041123808137419025,0.9932510046631027,0.07775234214509409,0.1545322896017548,0.14454886844488846,0.009983421156866346,0.11270798501109211,-0.0726060919677588,0.21994921021888325,0.3843163453234756,0.35240865684291356,0.031907688480562024
333,333,87,54,26133,13201,12932,0.15673055071585487,0.9241307746160726,0.3127569643246806,0.5161927005443495,0.49848108458761886,0.017711615956730653,0.04918032786885246,0.9896284535240221,0.09566225135537329,0.19140657632747296,0.18031743443583498,0.011089141891637982,0.10755022284700241,-0.06549767890794944,0.2170947129693073,0.3247861242168766,0.3181636501517839,0.0066224740650926706
334,334,87,53,24151,11171,12980,0.16507027123802703,0.9049247211612613,0.3274747554441192,0.6100382936828666,0.5502701430348795,0.05976815064798702,0.04502730283770477,0.9905976417311002,0.08945316945055978,0.18507268649462483,0.17167553903912375,0.01339714745550108,0.12004296840032226,-0.08567292056983888,0.2380215859935594,0.4249656071882417,0.3785946039957558,0.04637100319248594
335,335,87,52,26050,13599,12451,0.19492410248172837,0.8934645517908693,0.38160744467898694,0.6012784731825589,0.5763284239766647,0.024950049205894165,0.06818729419323749,0.9841079273564344,0.13538763548078686,0.2445095889608928,0.23694353058004317,0.007566058380849644,0.12673680828849088,-0.09064337556556512,0.24621980919820008,0.3567688842216661,0.3393848933966216,0.01738399082504452
336,336,87,57,27141,13670,13471,0.18187216984633658,0.8942760212582699,0.35706105130221755,0.6247670479883864,0.5690253182205385,0.05574172976784797,0.05411624972162423,0.9882398109309241,0.10598888169481849,0.19701976517247002,0.19184927618515316,0.005170488987316868,0.12775592012471235,-0.09396378967265417,0.2510721696073991,0.42774728281591645,0.37717604203538535,0.0505712407805311
337,337,87,54,22714,9194,13520,0.15009788992821405,0.933952302633696,0.2920343116748381,0.49016419889386476,0.46491006026295545,0.025254138630909306,0.04585798816568047,0.9918022012040267,0.09130498022250169,0.17312615793065456,0.16583744178672227,0.007288716143932283,0.10423990176253357,-0.05784989857033074,0.20072933145233643,0.3170380409632102,0.2990726184762332,0.017965422486977023
338,338,87,58,28907,15707,13200,0.20712121212121212,0.8835943248619126,0.41130955894978305,0.6240384253910931,0.6088208140265814,0.015217611364511718,0.08583333333333333,0.9758624870015491,0.16962577966588915,0.3154827114329545,0.29829092014631053,0.017191791286643943,0.12128787878787879,-0.09226816213963651,0.2416837792838939,0.30855571395813863,0.31052989388027086,-0.0019741799221322243
339,339,87,51,25622,12432,13190,0.21341925701288855,0.8824993499131104,0.4242497411849193,0.6294229491328976,0.6064193719253184,0.023003577207579284,0.09017052767052768,0.9727261869391323,0.1792956839109227,0.34550115032434775,0.318083259405407,0.027417890918940757,0.12324872934236088,-0.09022683702602186,0.2449540572739966,0.2839217988085499,0.28833611251991137,-0.004414313711361473
340,340,87,48,28709,14994,13715,0.22268907563025211,0.8599679852497568,0.4440802010438396,0.7144118371587385,0.6588089021606818,0.055602934998056686,0.06075763638788849,0.9856882113642638,0.12110633535222329,0.24106066047360405,0.2295149984266195,0.011545662046984567,0.16193143924236364,-0.12572022611450695,0.32297386569161635,0.4733511766851344,0.4292939037340623,0.04405727295107212
341,341,87,58,25723,12796,12927,0.17227508315927903,0.9157266760883662,0.33958108548706417,0.5388074603162709,0.5248097917048653,0.013997668611405611,0.060800250078149425,0.9858380334827017,0.12128428729553138,0.23139555897309544,0.2259238830537253,0.005471675919370145,0.1114748330811296,-0.0701113573943355,0.2182967981915328,0.3074119013431755,0.29888590865114,0.008525992692035467
342,342,87,57,26859,13406,13453,0.19118305236461286,0.8951242515993181,0.3767618582346224,0.6177398421340657,0.5832958146711262,0.03444402746293951,0.07834683713669813,0.9782831463048056,0.15592195654917598,0.29091573639150936,0.28200817320584115,0.00890756318566821,0.11283621522791473,-0.08315889470548754,0.2208399016854464,0.3268241057425564,0.3012876414652851,0.025536464277271298
343,343,87,54,23958,10802,13156,0.13756711720051842,0.9354589527101864,0.2729344064241789,0.498962489368589,0.4598989343838064,0.03906355498478259,0.04415848916867247,0.9912123409462871,0.08496553035205298,0.16797934240104884,0.1604822882615629,0.007497054139485926,0.09340862803184596,-0.055753388236100654,0.1879688760721259,0.33098314696754016,0.2994166461222435,0.03156650084529666
344,344,87,57,26034,13263,12771,0.1810351577793438,0.8997061832621153,0.35693074838695893,0.606777101422957,0.5696710232823309,0.037106078140626164,0.06627459850712508,0.9832896069637906,0.13085312904358368,0.24913591638621507,0.24186980065877495,0.007266115727440126,0.11476055927221873,-0.08358342370167537,0.22607761934337525,0.35764118503674197,0.32780122262355593,0.02983996241318604
345,345,87,55,25613,12053,13560,0.158964573135319,0.9162375974891623,0.3054719176635543,0.5627273195291405,0.5176563334728119,0.04507098605632853,0.049557522123893805,0.9898964828888732,0.09863718918924211,0.1856999421784799,0.1788735069232159,0.006826435255263996,0.1094070510114252,-0.07365888539971088,0.2068347284743122,0.37702737735066055,0.338782826549596,0.038244550801064536
346,346,87,53,24466,11264,13202,0.19292531434631116,0.8954153960724787,0.38001364667113113,0.5937150887033478,0.569734993945852,0.02398009475749574,0.053178267045454544,0.9893785698308022,0.10541945854880803,0.20002747565979512,0.18858638593058305,0.011441089729212067,0.13974704730085663,-0.09396317375832353,0.2745941881223231,0.39368761304355265,0.38114860801526895,0.012539005028283673
347,347,87,56,29681,15645,14036,0.19222000569962952,0.8894028490497111,0.3773130518328389,0.6330525628716598,0.5936292259634621,0.03942333690819766,0.058165548098434,0.9871709700326812,0.11598747903054565,0.21615205445520005,0.21100217402300064,0.005149880432199411,0.13405445760119553,-0.09776812098297005,0.2613255728022933,0.41690050841645976,0.3826270519404615,0.03427345647599825
348,348,87,54,24525,11780,12745,0.15874363327674024,0.9254775067422158,0.31489342003688653,0.5135785162573511,0.49247021554066767,0.021108300716683404,0.04448803452334249,0.9916754931025915,0.0873027539678998,0.17518267292764378,0.16262504206343026,0.01255763086421352,0.11425559875339775,-0.06619798636037566,0.22759066606898673,0.3383958433297073,0.3298451734772374,0.008550669852469883
349,349,87,50,24569,11972,12597,0.1771850440581091,0.9040477302746126,0.3468051568342857,0.5965038718736148,0.5499786087186664,0.046525263154948315,0.06739699928554417,0.9833764693628628,0.13446602576502165,0.24931523845320394,0.24151011183832471,0.007805126614879226,0.10978804477256492,-0.07932873908825022,0.21233913106926405,0.34718863342041084,0.3084684968803417,0.03872013654006909
350,350,87,58,30056,16378,13678,0.1911100256441568,0.8976603891850186,0.37817017650220014,0.5939872289071046,0.5763405553659688,0.017646673541135804,0.07937477103431433,0.9777081231458769,0.15703386068255037,0.30426014675369306,0.2867842700794246,0.017475876674268476,0.11173525460984247,-0.08004773396085829,0.22113631581964976,0.2897270821534116,0.28955628528654426,0.00017079686686732876
351,351,87,50,23238,10245,12993,0.1500808127453244,0.9340016888622349,0.29736173966407636,0.49069536242885986,0.4678298098676608,0.022865552561199043,0.04148365056124939,0.9933491837422538,0.08172847661298419,0.16185086510304336,0.1491896078340853,0.01266125726895806,0.108597162184075,-0.05934749488001889,0.21563326305109218,0.3288444973258165,0.3186402020335755,0.010204295292240984
352,352,87,55,26254,13703,12551,0.20287528278479164,0.8843905074259002,0.39909354900967053,0.6227305941006118,0.6009147113832571,0.021815882717354684,0.07151718601766037,0.9822853851665778,0.13966041247470373,0.26182523978658995,0.2543448055647079,0.0074804342218820485,0.13135809676713128,-0.09789487774067762,0.2594331365349668,0.3609053543140219,0.34656990581854924,0.014335448495472636
353,353,87,54,24144,11917,12227,0.1444155408240329,0.9358428971510295,0.28418560153792394,0.48954974373886306,0.46288185856496145,0.026667885173901618,0.06436183603255853,0.9846914633554367,0.12784921090650175,0.23650563836853594,0.23139154836683842,0.005114090001697519,0.08005370479147438,-0.04884856620440714,0.15633639063142218,0.2530441053703271,0.23149031019812302,0.0215537951722041
354,354,87,55,28035,14745,13290,0.18329571106094808,0.9038096524794086,0.36169616359985823,0.5720682765640825,0.5572795594218249,0.014788717142257601,0.07042889390519187,0.982391431868731,0.1401132265825275,0.26167866579186577,0.25322898676947836,0.008449679022387413,0.11286681715575621,-0.07858177938932243,0.22158293701733073,0.3103896107722168,0.3040505726523466,0.006339038119870188
355,355,87,59,26390,12938,13452,0.16841861184108828,0.9042962744803587,0.33099794270320165,0.6066346589035976,0.5515929027835813,0.05504175612001627,0.060287525119802135,0.9864619900661206,0.11792239132012614,0.21446560655044272,0.20876054552672874,0.0057050610237139865,0.10813108672128614,-0.08216571558576191,0.21307555138307552,0.39216905235315486,0.34283235725685257,0.049336695096302285
356,356,87,53,25803,12322,13481,0.17854244440837527,0.9148508843522443,0.35314314756154797,0.540348702898266,0.524833322246018,0.015515380652248001,0.0809121895796137,0.9779305406307983,0.16123976465594042,0.3056217801112695,0.2882217220339946,0.017400058077274905,0.09763025482876157,-0.06307965627855405,0.19190338290560754,0.23472692278699647,0.23661160021202338,-0.0018846774250269038
357,357,87,60,25736,12486,13250,0.16052830188679246,0.9142344542869145,0.3161735861145615,0.5632373204658088,0.5220006449675509,0.041236675498257824,0.049584905660377356,0.9896920203458062,0.0988279340786209,0.1930100881969235,0.18246430079688475,0.010545787400038753,0.11094339622641511,-0.07545756605889165,0.21734565203594058,0.37022723226888526,0.3395363441706662,0.03069088809821907
358,358,87,53,25275,12040,13235,0.20622923588039868,0.8753686239170024,0.39913724180950794,0.6679442426313913,0.6087377110238685,0.05920653160752276,0.04435215946843854,0.9913665128328065,0.08794868383564669,0.17738779589911483,0.16398578748634401,0.01340200841277081,0.16187707641196014,-0.11599788891580409,0.31118855797386125,0.4905564467322765,0.4447519235375245,0.04580452319475195
359,359,87,56,25844,13358,12486,0.17427758646503969,0.9116838977636686,0.34589586871208017,0.5579957847540267,0.5337854206480561,0.02421036410597055,0.0679961556943777,0.9831984003548266,0.13403733846828345,0.24867557004163632,0.24301992380207765,0.005655646239558665,0.10628143077066199,-0.07151450259115799,0.21185853024379672,0.30932021471239035,0.29076549684597847,0.018554717866411885
360,360,87,50,27642,14684,12958,0.12571384472912486,0.9450110101537523,0.2507799857461247,0.455618271205652,0.4288097223732412,0.026808548832410795,0.04406544219787004,0.9917729193943814,0.08614354260389653,0.1786930832574804,0.16100064504876305,0.017692438208717354,0.08164840253125483,-0.04676190924062906,0.16463644314222817,0.2769251879481716,0.2678090773244782,0.00911611062369344
361,361,87,58,26320,13057,13263,0.15731025503561308,0.9208109645578098,0.3118096249821662,0.5356818819762785,0.5028463178949375,0.03283556408134103,0.03641710020357385,0.9935735986266053,0.07114398521897426,0.15370809887263187,0.14146009592734332,0.01224800294528855,0.12089315483203922,-0.07276263406879557,0.24066563976319194,0.38197378310364666,0.3613862219675942,0.02058756113605248
362,362,87,55,27079,13884,13195,0.16450590607893978,0.9246929683932337,0.32415680664421465,0.5132658757691122,0.5001716021812322,0.013094273587879957,0.0682800345721694,0.983325074571759,0.1349467721997749,0.2571137525285816,0.24633245135649087,0.010781301172090724,0.09622587150677038,-0.05863210617852532,0.18921003444443973,0.2561521232405306,0.2538391508247414,0.002312972415789233
363,363,87,56,25730,12401,13329,0.13982743327151037,0.9406223269236158,0.27496428476985846,0.4633322563809236,0.442370697944166,0.02096155843675762,0.04306104346423675,0.9928160266311211,0.08409630759220196,0.1603275842060985,0.15213291401053552,0.00819467019556297,0.09676638980727362,-0.052193699707505314,0.1908679771776565,0.30300467217482513,0.2902377839336305,0.012766888241194652
364,364,87,55,27650,14107,13543,0.15963705961579358,0.9204578831503305,0.31486443514397755,0.5373723633595927,0.51247515947396,0.024897203885632657,0.062025944566527255,0.9854924363927117,0.12181193344706243,0.22975918869314538,0.22421568888867371,0.005543499804471663,0.09761111504926633,-0.06503455324238117,0.19305250169691512,0.30761317466644733,0.28825947058528634,0.019353704081160994
365,365,87,55,24437,11285,13152,0.15037660611431103,0.9262469485310368,0.2958666576113028,0.5245465089037885,0.48764327018780407,0.03690323871598444,0.04528134692069118,0.9910334885411916,0.08960137668480973,0.17934323378801004,0.16882740629484494,0.010515827493165097,0.10509525919361984,-0.06478654001015471,0.2062652809264931,0.3452032751157785,0.31881586389295913,0.026387411222819346
366,366,87,54,27201,13833,13368,0.16757030289886504,0.9104221401281414,0.3339597625224514,0.5740127599864646,0.5403394092785843,0.033673350707880356,0.059423118629364564,0.9860800678807644,0.1176155074230553,0.22237787381427815,0.21804842539907665,0.004329448415201498,0.10814718426950048,-0.07565792775262303,0.21634425509939612,0.35163488617218647,0.3222909838795076,0.02934390229267886
367,367,87,58,29436,15101,14335,0.20442354810939672,0.8775003870578033,0.40741004754707444,0.6629352796797445,0.6138382440146897,0.049097035665054856,0.055757896828024636,0.9882348863773137,0.10936744095396542,0.20679262765808648,0.20309860006521652,0.003694027592869964,0.1486656512813721,-0.1107344993195104,0.298042606593109,0.45614265202165805,0.41073964394947315,0.04540300807218489
368,368,87,57,27893,14348,13545,0.16476163925285753,0.913826612609848,0.3265954649613988,0.5550630546262199,0.525898079990178,0.02916497463604184,0.051923613047114583,0.989170063484448,0.10200572532183452,0.19861640388127905,0.19321269342832367,0.005403710452955374,0.11283802620574294,-0.07534345087460004,0.22458973963956427,0.3564466507449408,0.3326853865618543,0.023761264183086467
369,369,87,55,29677,16117,13560,0.19889380530973452,0.8837234173300952,0.3912756926992019,0.6525263830025775,0.5978905869437962,0.05463579605878133,0.06564497114847677,0.9842763796925249,0.12996487887338587,0.23968447085955052,0.23410081025205454,0.005583660607495988,0.13324883416125777,-0.10055296236242972,0.26131081382581606,0.41284191214302696,0.3637897766917416,0.04905213545128534
370,370,87,55,25541,12106,13435,0.13025679196129514,0.9453739855688594,0.2594205471074237,0.44953322344007535,0.42501275763623597,0.024520465803839375,0.035057685150725715,0.994465621902939,0.06964232519702065,0.1436994681364286,0.13252585522162963,0.011173612914798958,0.09519910681056942,-0.049091636334079536,0.18977822191040303,0.30583375530364676,0.29248690241460634,0.013346852889040417
